ID,Contractee,Contractor,CPV,Type,Country,Nuts,Value,Currency,Value in EUR
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,ProCardia Medical Sp. z o.o.,33111710,SUPPLIES,PL,PL711,156000.0,PLN,33693.3
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Comesa Polska Sp. z o.o.,33111710,SUPPLIES,PL,PL711,24000.0,PLN,5183.59
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Polimed Sp. z o.o.,33111710,SUPPLIES,PL,PL711,82500.0,PLN,17818.57
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Polimed Sp. zo.o.,33111710,SUPPLIES,PL,PL711,14700.0,PLN,3174.95
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Boston Scientific Polska Sp. z o.o.,33111710,SUPPLIES,PL,PL711,34000.0,PLN,7343.41
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,ProCardia Medical Sp. z o.o.,33111710,SUPPLIES,PL,PL711,103600.0,PLN,22375.81
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Teleflex Polska Sp. z o.o.,33111710,SUPPLIES,PL,PL711,9500.0,PLN,2051.84
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,ProCardia Medical Sp. z o. o.,33111710,SUPPLIES,PL,PL711,25500.0,PLN,5507.56
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,ProCardia Medical Sp. z o.o.,33111710,SUPPLIES,PL,PL711,5250.0,PLN,1133.91
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,DRG MedTek Sp. z o.o.,33111710,SUPPLIES,PL,PL711,87800.0,PLN,18963.28
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Abbot Medical Sp. z o.o.,33111710,SUPPLIES,PL,PL711,119500.0,PLN,25809.94
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Urtica Sp. z o.o.,33111710,SUPPLIES,PL,PL711,41100.0,PLN,8876.89
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,DRG MedTek Sp. z o.o.,33111710,SUPPLIES,PL,PL711,36000.0,PLN,7775.38
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Aesculap Chifa Sp. z o.o.,33111710,SUPPLIES,PL,PL711,1242.0,PLN,268.25
437934-2020,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Agencja Naukowo-Techniczna Symico Sp. z o.o.,33111710,SUPPLIES,PL,PL711,21600.0,PLN,4665.23
439355-2020,ACFCI,Europ Net,90911000,SERVICES,FR,FR105,185743.81,EUR,185743.81
439355-2020,ACFCI,Daugeron et Fils,90911000,SERVICES,FR,FR105,39026.78,EUR,39026.78
439661-2020,Daugavpils pilsētas dome,SIA “BM-projekts”,71000000,SERVICES,LV,LV005,23819.0,EUR,23819.0
439177-2020,Compania Națională de Administrare a Infrastructurii Rutiere S.A.,Egis International SAS,71520000,SERVICES,RO,RO321,29996522.81,RON,6072170.61
437891-2020,Krajská zdravotní a.s.,Augustin Pecha - Mopservis s.r.o.,39800000,SUPPLIES,CZ,CZ042,494180.0,CZK,19571.49
439516-2020,LMBV Lausitzer und Mitteldeutsche Bergbau-Verwaltungsgesellschaft mbH,Büro Knoblich Landschaftsarchitekten,71240000,SERVICES,DE,DED51,0.01,EUR,0.01
437358-2020,Toulouse Métropole,Signaux Girod Sud,34928471,SUPPLIES,FR,FRJ23,52710.0,EUR,52710.0
439349-2020,Rectorado de la Universidad Pablo de Olavide,Universitas XXI Soluciones y Tecnología para la Universidad S. A.,72267000,SERVICES,ES,ES618,298578.23,EUR,298578.23
439072-2020,Bordeaux Métropole,Hoerner Ordonneau (groupement/attributaire 1),71200000,SERVICES,FR,FRI12,1573000.0,EUR,1573000.0
439072-2020,Bordeaux Métropole,A3 (groupement/attributaire 1),71200000,SERVICES,FR,FRI12,1732850.0,EUR,1732850.0
439072-2020,Bordeaux Métropole,Mogendorf DHDK,71200000,SERVICES,FR,FRI12,1427350.0,EUR,1427350.0
439510-2020,Techniker Krankenkasse,DAASI International GmbH,72000000,SERVICES,DE,DE6,1.0,EUR,1.0
439510-2020,Techniker Krankenkasse,DAASI International GmbH,72000000,SERVICES,DE,DE6,1.0,EUR,1.0
436506-2020,Stadtverwaltung Görlitz Dezernat I Justiziariat Zentrale Vergabestelle,Buckenauer – Elektromechanik und Metallbau GmbH,45421131,WORKS,DE,DED2D,56679.0,EUR,56679.0
437544-2020,Αστυνομία Κύπρου,Michaels Automotive Ltd.,34100000,SUPPLIES,CY,CY,1344882.76,EUR,1344882.76
437796-2020,Établissement français du sang,Croc'Vite,15811200,SUPPLIES,FR,FR,377443.68,EUR,377443.68
437796-2020,Établissement français du sang,JMA Distribution,15811200,SUPPLIES,FR,FR,373850.88,EUR,373850.88
439616-2020,Lasy Państwowe Nadleśnictwo Grotniki,Zakład Usług Leśnych Stefan Degórski,77200000,SERVICES,PL,PL71,42096.37,PLN,9092.09
439308-2020,Ministrstvo za javno upravo,Medius računalniški inženiring in svetovanje d.o.o.,72000000,SERVICES,SI,SI,286292.85,EUR,286292.85
440868-2020,Cardiff City Council,Thistle Care Ltd,85312000,SERVICES,UK,UKG13,15.0,GBP,17.65
440848-2020,The Common Services Agency (more commonly known as NHS National Services Scotland) (‘NSS’),G4S Secure Solutions,79710000,SERVICES,UK,UKM,3180000.0,GBP,3741176.47
439151-2020,CGOS,Absolute event,63511000,SERVICES,FR,FR101,219860.0,EUR,219860.0
439523-2020,Stadt Horn-Bad Meinberg über den Kreis Lippe – Der Landrat,Umweltdienste Bohn GmbH,90513000,SERVICES,DE,DEA45,1.0,EUR,1.0
439475-2020,Zarząd Dróg Miejskich w Gliwicach,Firma Usługowo Handlowa U. Heinrich D. Bremer sp.j.,90611000,SERVICES,PL,PL229,328520.0,PLN,70954.64
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Rejonowy Związek Spółek Wodnych w Leżajsku,77310000,SERVICES,PL,PL823,73734.06,PLN,15925.28
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Utrzymanie Zieleni Goraj Ewa,77310000,SERVICES,PL,PL823,45619.5,PLN,9853.02
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Zakład Produkcyjno-Handlowy Zbigniew Furmanik,77310000,SERVICES,PL,PL823,9516.56,PLN,2055.41
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Salabura Jerzy Usługi Konserwacyjne Projektowe,77310000,SERVICES,PL,PL823,37210.0,PLN,8036.72
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Utrzymanie Zieleni Goraj Ewa,77310000,SERVICES,PL,PL823,46040.18,PLN,9943.88
439541-2020,Państwowe Gospodarstwo Wodne Wody Polskie ul. Grzybowska 80/82 00-844 Warszawa – Regionalny Zarząd Gospodarki Wodnej w Rzeszowie,Rejonowy Związek Spółek Wodnych w Jarosławiu,77310000,SERVICES,PL,PL823,75458.19,PLN,16297.67
440870-2020,London Borough of Lewisham,Abacus Mobility Ltd,60000000,SERVICES,UK,UKG13,24363.71,GBP,28663.19
439589-2020,Consorci de l'Auditori i l'Orquestra,Cabanes Casulà Quer S. L.,72000000,SERVICES,ES,ES511,126378.0,EUR,126378.0
439009-2020,Giunta regionale della Campania — Ufficio speciale centrale acquisti — UOD 01,PA service srl,90513000,SERVICES,IT,ITF33,2346440.0,EUR,2346440.0
437823-2020,Dirección General — Osakidetza,Cepheid Iberia S. L. U.,33696500,SUPPLIES,ES,ES21,593600.0,EUR,593600.0
437909-2020,Klinički bolnički centar Osijek,Kirkomerc d.o.o.,33140000,SUPPLIES,HR,HR,15259.0,HRK,2026.43
437909-2020,Klinički bolnički centar Osijek,Medic d.o.o.,33140000,SUPPLIES,HR,HR,63202.0,HRK,8393.36
437909-2020,Klinički bolnički centar Osijek,Sonimed d.o.o.,33140000,SUPPLIES,HR,HR,60490.0,HRK,8033.2
437909-2020,Klinički bolnički centar Osijek,Velmed d.o.o.,33140000,SUPPLIES,HR,HR,88650.0,HRK,11772.91
437909-2020,Klinički bolnički centar Osijek,Agmar d.o.o.,33140000,SUPPLIES,HR,HR,8760.0,HRK,1163.35
437909-2020,Klinički bolnički centar Osijek,Medical intertrade d.o.o.,33140000,SUPPLIES,HR,HR,25599.85,HRK,3399.71
437909-2020,Klinički bolnički centar Osijek,Klinimed d.o.o.,33140000,SUPPLIES,HR,HR,62334.0,HRK,8278.09
437909-2020,Klinički bolnički centar Osijek,Paul Hartmann d.o.o.,33140000,SUPPLIES,HR,HR,22457.28,HRK,2982.37
437909-2020,Klinički bolnički centar Osijek,Medika d.d.,33140000,SUPPLIES,HR,HR,5713.7,HRK,758.79
437909-2020,Klinički bolnički centar Osijek,Medical intertrade d.o.o.,33140000,SUPPLIES,HR,HR,127772.0,HRK,16968.39
437909-2020,Klinički bolnički centar Osijek,Oktal Pharma d.o.o.,33140000,SUPPLIES,HR,HR,9530.0,HRK,1265.6
437909-2020,Klinički bolnički centar Osijek,Hospitalija trgovina d.o.o.,33140000,SUPPLIES,HR,HR,2866.5,HRK,380.68
437909-2020,Klinički bolnički centar Osijek,Karl Storz Croatia d.o.o.,33140000,SUPPLIES,HR,HR,790598.8,HRK,104993.2
437909-2020,Klinički bolnički centar Osijek,Olympus Czech Group s.r.o. član koncerna Podružnica Zagreb,33140000,SUPPLIES,HR,HR,44937.72,HRK,5967.82
437909-2020,Klinički bolnički centar Osijek,Iceberg International Trading d.o.o.,33140000,SUPPLIES,HR,HR,237160.0,HRK,31495.35
437909-2020,Klinički bolnički centar Osijek,Sanyko,33140000,SUPPLIES,HR,HR,37558.0,HRK,4987.78
437909-2020,Klinički bolnički centar Osijek,Pharmacol d.o.o.,33140000,SUPPLIES,HR,HR,20479.6,HRK,2719.73
437909-2020,Klinički bolnički centar Osijek,Hospitalija trgovina d.o.o.,33140000,SUPPLIES,HR,HR,24726.38,HRK,3283.72
437909-2020,Klinički bolnički centar Osijek,B.Braun Adria d.o.o.,33140000,SUPPLIES,HR,HR,10500.0,HRK,1394.42
437909-2020,Klinički bolnički centar Osijek,Phoenix Farmacija d.o.o.,33140000,SUPPLIES,HR,HR,7140.0,HRK,948.21
439316-2020,OPH Var Habitat,Proxiserve,50531100,SERVICES,FR,FRL05,270071.0,EUR,270071.0
439316-2020,OPH Var Habitat,Proxiserve,50531100,SERVICES,FR,FRL05,263627.0,EUR,263627.0
439316-2020,OPH Var Habitat,Proxiserve,50531100,SERVICES,FR,FRL05,498791.0,EUR,498791.0
439316-2020,OPH Var Habitat,SEM PACA,50531100,SERVICES,FR,FRL05,877005.0,EUR,877005.0
439316-2020,OPH Var Habitat,SEM PACA,50531100,SERVICES,FR,FRL05,513037.0,EUR,513037.0
439316-2020,OPH Var Habitat,SEM PACA,50531100,SERVICES,FR,FRL05,240898.0,EUR,240898.0
439316-2020,OPH Var Habitat,SEM PACA,50531100,SERVICES,FR,FRL05,1053209.0,EUR,1053209.0
439316-2020,OPH Var Habitat,SEM PACA,50531100,SERVICES,FR,FRL05,375859.0,EUR,375859.0
439093-2020,Regia Națională a Pădurilor – Romsilva R.A.,SANIRAL FOREST SRL,77211100,SERVICES,RO,RO321,15620.0,RON,3161.94
439654-2020,Syndicat Trivalis,SITM,90500000,SERVICES,FR,FRG05,163941.0,EUR,163941.0
436512-2020,Paracelsus-Kliniken Deutschland GmbH & Co. KG aA,AK Estrichsysteme GmbH,45000000,WORKS,DE,DE73,0.01,EUR,0.01
439097-2020,Regia Națională a Pădurilor – Romsilva R.A.,SC MUNTIROM SRL,77211100,SERVICES,RO,RO321,65223.0,RON,13203.04
440903-2020,Cumbria County Council,Jemcare Domicillary Care Agency,85300000,SERVICES,UK,UKG13,2225.8,GBP,2618.59
439585-2020,Dirección General de Telecomunicaciones y Digitalización,Navarra de Servicios y Tecnologías S. A. (Nasertic),72000000,SERVICES,ES,ES220,189465.85,EUR,189465.85
439287-2020,Consejería de Políticas Sociales Familias Igualdad y Natalidad,Ferrovial Servicios S. A.,85311000,SERVICES,ES,ES3,460448.26,EUR,460448.26
439370-2020,Dirección Gerencia de Mutualia Mútua Colaboradora con la Seguridad Social número 02,Gómez Puente Arquitectos S. L. P.,71210000,SERVICES,ES,ES213,350000.0,EUR,350000.0
440891-2020,Royal Borough of Greenwich managed by GS Plus Ltd,TM cars,60000000,SERVICES,UK,UKG13,2514.29,GBP,2957.99
437752-2020,Consiliul Județean Prahova Direcția servicii și achiziții publice,LAVITEX PROD S.R.L.,44614300,SUPPLIES,RO,RO316,991200.0,RON,200647.77
440871-2020,Cardiff City Council,Lynton Community Care,85312000,SERVICES,UK,UKG13,17.0,GBP,20.0
439599-2020,Związek Gmin Wierzyca,Zakład Usług Komunalnych Sp. z o.o.,90500000,SERVICES,PL,PL638,7354833.0,PLN,1588516.85
439669-2020,Métropole Toulon Provence Méditerranée,Carta associés,71221000,SERVICES,FR,FRL05,465210.0,EUR,465210.0
439410-2020,Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Stąporków,Usługi Leśne Mariusz Jaworek,77200000,SERVICES,PL,PL72,38023.2,PLN,8212.35
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Schnauder und Partner GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,R. HEINTEL GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,KONSTANT Arbeitsschutz GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,PAYER Medical,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,bboplus GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Michael Pachleitner Group GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Medika MCN Tecnologia Medicinal LDA,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Vision 1 GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,SESCO Marketing & Sales GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,StarMedicus GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Lohmann&Rauscher GmBH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,MEDOVIS Healthcare GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Technomed GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,MED-LAB GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,GEFAS Safety GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,premium gmbh,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Zeller Gesellschaft mbH.,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Dach Medical Group GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Schachermayer Großhandelsgesellschaft m.b.H.,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Textil One GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Hygiene Austria LP GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Symrock GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,Medyco GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
437734-2020,Republik Österreich (Bund) die Bundesbeschaffung GmbH sowie alle weiteren Auftraggeber im Sinne der §§ 4 166 bis 168 BVergG 2018 im Bundesgebiet der Republik Österreich im Vergabeverfahren alle vertreten durch die Bundesbeschaffung GmbH,KSR Group GmbH,35113400,SUPPLIES,AT,AT,139000000.0,EUR,139000000.0
436443-2020,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,DMS AG,45311000,WORKS,DE,DE212,447664.02,EUR,447664.02
439024-2020,Conseil général de la Haute-Marne,Hydro géotechnique Est,71332000,SERVICES,FR,FRF24,60000.0,EUR,60000.0
439668-2020,Ville de Lyon,GRPT Marsh — Axa France,66515000,SERVICES,FR,FRK26,25071.0,EUR,25071.0
439668-2020,Ville de Lyon,GRPT Marsh — Axa France,66515000,SERVICES,FR,FRK26,45210.0,EUR,45210.0
439668-2020,Ville de Lyon,GRPT Marsh — Axa France,66515000,SERVICES,FR,FRK26,38058.0,EUR,38058.0
439668-2020,Ville de Lyon,GRPT Marsh — Axa France,66515000,SERVICES,FR,FRK26,12224.16,EUR,12224.16
437351-2020,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,UAB „Tradintek“,33100000,SUPPLIES,LT,LT,1315000.0,EUR,1315000.0
439685-2020,Generalna Dyrekcja Dróg Krajowych i Autostrad Oddział we Wrocławiu,Sweco Engineering Sp. z o.o.,71320000,SERVICES,PL,PL51,2345710.0,PLN,506632.83
439285-2020,Landeshauptstadt Potsdam,Baum- & Landschaftspflege GmbH,77211500,SERVICES,DE,DE404,595503.0,EUR,595503.0
437360-2020,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,UAB „Tradintek“,33100000,SUPPLIES,LT,LT,81172.0,EUR,81172.0
437360-2020,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,UAB „AMI sprendimai“,33100000,SUPPLIES,LT,LT,74700.0,EUR,74700.0
437360-2020,VšĮ Vilniaus universiteto ligoninė Santaros klinikos,UAB „B. Braun Medical“,33100000,SUPPLIES,LT,LT,59820.0,EUR,59820.0
439343-2020,RAI — Radiotelevisione italiana,Impianti Tecnologici Tropea srl,50710000,SERVICES,IT,IT,155451.87,EUR,155451.87
439354-2020,Agencja Mienia Wojskowego Oddział Regionalny w Gdyni,Firma Transportowo-Usługowa Baktrans Dorota Bakowicz,60100000,SERVICES,PL,PL63,155276.0,PLN,33536.93
437563-2020,Commune de Fillière,Mille et un repas,15894200,SUPPLIES,FR,FRK28,3200000.0,EUR,3200000.0
440908-2020,London Borough of Haringey — Passenger Transport Services,GLH,60170000,SERVICES,UK,UKG13,3.52,GBP,4.14
439627-2020,Stichting Trinamiek,EVS Cleaning,90900000,SERVICES,NL,NL,1.0,EUR,1.0
439627-2020,Stichting Trinamiek,Schoonmaakbedrijf Van Berkel Midden bv,90900000,SERVICES,NL,NL,1.0,EUR,1.0
439627-2020,Stichting Trinamiek,Schoonmaakbedrijf Van Berkel Midden bv,90900000,SERVICES,NL,NL,1.0,EUR,1.0
439627-2020,Stichting Trinamiek,Schoonmaakbedrijf Netjes bv,90900000,SERVICES,NL,NL,1.0,EUR,1.0
439627-2020,Stichting Trinamiek,Schoonmaakbedrijf Netjes bv,90900000,SERVICES,NL,NL,1.0,EUR,1.0
440723-2020,Greffe,Visana Services AG,66000000,SERVICES,CH,CH0,63723.95,CHF,61273.03
439474-2020,Regia Națională a Pădurilor – Romsilva R.A.,S.C. Jolymarcom S.R.L.,77211100,SERVICES,RO,RO321,16800.0,RON,3400.81
439411-2020,Regia Națională a Pădurilor – Romsilva RA,Lala Lac,77211100,SERVICES,RO,RO321,51360.0,RON,10396.76
436502-2020,GSI Helmholtzzentrum für Schwerionenforschung GmbH,Gewe GmbH,45223220,WORKS,DE,DE711,195775.15,EUR,195775.15
439373-2020,Instituto Social de la Marina Dirección Provincial de Vilagarcía de Arousa,Elsamex S. A. U.,77311000,SERVICES,ES,ES114,56340.0,EUR,56340.0
439231-2020,Centro Hospitalar Universitário Lisboa Norte E. P. E.,Vera Alexandra M. Cardoso Rosário,50800000,SERVICES,PT,PT,8019.0,EUR,8019.0
439028-2020,Douaisis agglomération,SAS aquatest,71630000,SERVICES,FR,FRE11,1000000.0,EUR,1000000.0
439594-2020,Provincia di Reggio Emilia,Accento Società Cooperativa sociale,85311200,SERVICES,IT,ITH53,600133.35,EUR,600133.35
439583-2020,Zarząd Zasobu Komunalnego Jednostka Budżetowa Gminy Wrocław,S&A Service Sp. z o.o.,77300000,SERVICES,PL,PL514,479037.75,PLN,103463.88
439583-2020,Zarząd Zasobu Komunalnego Jednostka Budżetowa Gminy Wrocław,S&A Service Sp. z o.o.,77300000,SERVICES,PL,PL514,197415.42,PLN,42638.32
439583-2020,Zarząd Zasobu Komunalnego Jednostka Budżetowa Gminy Wrocław,S&A Service Sp. z o.o.,77300000,SERVICES,PL,PL514,309406.98,PLN,66826.56
440882-2020,Stockport Metropolitan Borough Council,Belle Vue Manchester Ltd,60170000,SERVICES,UK,UKD3,530929.0,GBP,624622.35
